source airport,source airport name,source city,source country,source lat,source lon,destination airport,destination airport name,destination city,destination country,destination lat,destination lon,equipment
LGW,GATWICK,LONDON,ENGLAND,51.148,-0.19,TLL,TALLINN,TALLINN-ULEMISTE INTERNATIONAL,ESTONIA,59.413,24.833,319 320
LGW,GATWICK,LONDON,ENGLAND,51.148,-0.19,TLS,BLAGNAC,TOULOUSE,FRANCE,43.629,1.364,319 320
LGW,GATWICK,LONDON,ENGLAND,51.148,-0.19,TLV,BEN GURION,TEL-AVIV,ISRAEL,32.009,34.877,320
LGW,GATWICK,LONDON,ENGLAND,51.148,-0.19,VCE,VENEZIA TESSERA,VENICE,ITALY,45.505,12.352,319 320
LGW,GATWICK,LONDON,ENGLAND,51.148,-0.19,VIE,SCHWECHAT,VIENNA,AUSTRIA,48.11,16.57,319 320
LGW,GATWICK,LONDON,ENGLAND,51.148,-0.19,VLC,VALENCIA,VALENCIA,SPAIN,39.489,-0.481,320 319
LGW,GATWICK,LONDON,ENGLAND,51.148,-0.19,VRN,VILLAFRANCA,VILLAFRANCA,ITALY,45.396,10.888,319
LGW,GATWICK,LONDON,ENGLAND,51.148,-0.19,ZAG,ZAGREB,ZAGREB,CROATIA,45.743,16.069,319
LGW,GATWICK,LONDON,ENGLAND,51.148,-0.19,ZRH,ZURICH,ZURICH,SWITZERLAND,47.465,8.549,319 320
LGW,GATWICK,LONDON,ENGLAND,51.148,-0.19,ZTH,ZAKINTHOS DIONYSIOS SOLOMOS,ZAKYNTHOS,GREECE,37.75,20.882,320
LIL,LESQUIN,LILLE,FRANCE,50.562,3.089,BOD,MERIGNAC,BORDEAUX,FRANCE,44.828,-0.716,319
LIL,LESQUIN,LILLE,FRANCE,50.562,3.089,GVA,GENEVA COINTRIN,GENEVA,SWITZERLAND,46.238,6.109,320 319
LIL,LESQUIN,LILLE,FRANCE,50.562,3.089,NCE,COTE D AZUR,NICE,FRANCE,43.661,7.218,319 320
LIL,LESQUIN,LILLE,FRANCE,50.562,3.089,TLS,BLAGNAC,TOULOUSE,FRANCE,43.629,1.364,319
LIN,LINATE,MILAN,ITALY,45.445,9.277,FCO,FIUMICINO,ROME,ITALY,41.813,12.253,319
LIN,LINATE,MILAN,ITALY,45.445,9.277,LGW,GATWICK,LONDON,ENGLAND,51.148,-0.19,319 320
LIN,LINATE,MILAN,ITALY,45.445,9.277,ORY,ORLY,PARIS,FRANCE,48.725,2.359,320
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,AMS,SCHIPHOL,AMSTERDAM,NETHERLANDS,52.309,4.764,319
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,BIO,BILBAO,BILBAO,SPAIN,43.301,-2.911,319
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,BOD,MERIGNAC,BORDEAUX,FRANCE,44.828,-0.716,319
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,BRS,BRISTOL,BRISTOL,ENGLAND,51.383,-2.719,320
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,CDG,CHARLES DE GAULLE,PARIS,FRANCE,49.013,2.55,319
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,EDI,EDINBURGH,EDINBURGH,UK,55.95,-3.373,319 320
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,GVA,GENEVA COINTRIN,GENEVA,SWITZERLAND,46.238,6.109,320 319
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,LGW,GATWICK,LONDON,ENGLAND,51.148,-0.19,319 320
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,319 320
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,LTN,LUTON,LONDON,ENGLAND,51.874,-0.368,319 320
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,319
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,LYS,SAINT EXUPERY,LYON,FRANCE,45.726,5.091,319
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,MAD,BARAJAS,MADRID,SPAIN,40.472,-3.561,319
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,MXP,MALPENSA,MILANO,ITALY,45.631,8.728,319 320
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,NCE,COTE D AZUR,NICE,FRANCE,43.661,7.218,319
LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,SXF,SCHONEFELD,BERLIN,GERMANY,52.38,13.523,319
LJU,LJUBLJANA,LJUBLIANA,SLOVENIA,46.224,14.457,STN,STANSTED,LONDON,ENGLAND,51.885,0.235,319
LPA,GRAN CANARIA,GRAN CANARIA,CANARY ISLANDS,27.932,-15.386,LGW,GATWICK,LONDON,ENGLAND,51.148,-0.19,320
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,ACE,LANZAROTE,LANZEROTE,CANARY ISLANDS,28.945,-13.605,320
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,AGP,MALAGA,MALAGA,SPAIN,36.674,-4.499,319
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,ALC,ALICANTE,ALICANTE,SPAIN,38.282,-0.558,320 319
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,AMS,SCHIPHOL,AMSTERDAM,NETHERLANDS,52.309,4.764,319 320
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,BCN,BARCELONA,BARCELONA,SPAIN,41.297,2.078,319
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,BFS,ALDERGROVE,BELFAST,NORTH IRELAND,54.657,-6.216,320 319
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,CDG,CHARLES DE GAULLE,PARIS,FRANCE,49.013,2.55,319 320
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,FAO,FARO,FARO,ACORES,37.014,-7.966,320 319
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,FUE,FUERTEVENTURA,FUERTEVENTURA,CANARY ISLANDS,28.453,-13.864,319
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,GVA,GENEVA COINTRIN,GENEVA,SWITZERLAND,46.238,6.109,319 320
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,IOM,ISLE OF MAN,ISLE OF MAN,ENGLAND,54.083,-4.624,319
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,JER,JERSEY,JERSEY,ENGLAND,49.208,-2.195,319
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,KRK,BALICE JP II INTERNATIONAL AIRPORT,KRAKOW,POLAND,50.078,19.785,319
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,LCA,LARNACA,LARNACA,CYPRUS,34.875,33.625,320
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,LIS,LISBOA,LISBON,PORTUGAL,38.781,-9.136,319 320
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,MAD,BARAJAS,MADRID,SPAIN,40.472,-3.561,320 319
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,NAP,CAPODICHINO,NAPLES,ITALY,40.886,14.291,319 320
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,NCE,COTE D AZUR,NICE,FRANCE,43.661,7.218,319 320
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,PMI,PALMA DE MALLORCA,PALMA DE MALLORCA,SPAIN,39.55,2.733,320 319
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,RHO,DIAGORAS,RHODOS,GREECE,36.405,28.086,320
LPL,LIVERPOOL,LIVERPOOL,ENGLAND,53.334,-2.85,SXF,SCHONEFELD,BERLIN,GERMANY,52.38,13.523,319
